"currency","train_start","num_forecast_vals","mspe","mae","mape","pm","optimal_p","forecast","actual","upper_bound","lower_bound"
"bitcoin_close",17377,1,953388.137001882,976.415965151063,0.213236885873192,Inf,2,3602.60403484894,4579.02,3828.75974100499,3389.80680686512
"bitcoin_close",17378,1,2504358.52589092,1582.51651678297,0.346640202567843,Inf,2,2982.78348321703,4565.3,3185.89640514489,2792.61977677133
"bitcoin_close",17379,1,735823.004124854,857.801261438134,0.182379360724527,Inf,2,3845.58873856187,4703.39,4204.38570639756,3517.41105095353
"bitcoin_close",17380,1,170967.400525968,413.482043776956,0.0845219130330796,Inf,2,4478.52795622304,4892.01,4923.35722634453,4073.88936706577
"bitcoin_close",17381,1,385070.916548195,620.540825851285,0.135525659915498,Inf,2,5199.31082585129,4578.77,5685.69007575882,4754.53862303715
"bitcoin_close",17382,1,725.889536005283,26.9423372409537,0.00587880698084944,Inf,2,4556.01766275905,4582.96,5001.17127079467,4150.48711980506
"bitcoin_close",17383,1,284242.571618721,533.144043968158,0.125851045831905,Inf,2,4769.45404396816,4236.31,5170.35689494032,4399.63668654769
"bitcoin_close",17384,1,636410.016772709,797.753105147644,0.182279821033477,Inf,2,3578.77689485236,4376.53,3951.88898355013,3240.89166381984
"bitcoin_close",17385,1,437393.78678476,661.357533248666,0.143863447821389,Inf,2,3935.76246675133,4597.12,4365.31732212632,3548.47656003695
"bitcoin_close",17386,1,4517.37043022986,67.2113861650678,0.0146115520763732,Inf,2,4667.09138616507,4599.88,5261.36433274079,4139.94177732024
"bitcoin_close",17387,1,214222.858871068,462.842153299662,0.109451292533175,Inf,2,4691.59215329966,4228.75,5239.614639475,4200.88850944741
"bitcoin_close",17388,1,351631.61656398,592.985342621535,0.140316356753462,Inf,2,3633.07465737846,4226.06,4071.36422906628,3241.96773451359
"bitcoin_close",17389,1,152335.024115224,390.301196661276,0.094665747418414,Inf,2,4513.24119666128,4122.94,5067.00049142097,4020.0008138401
"bitcoin_close",17390,1,3085.20387393333,55.5446115652394,0.0133479950989096,Inf,2,4216.81461156524,4161.27,4661.3025708107,3814.71170304603
"bitcoin_close",17391,1,85293.6064230132,292.050691529764,0.0707005869380978,Inf,2,3838.75930847024,4130.81,4185.16473071581,3521.02580818761
"bitcoin_close",17392,1,6105.80735277153,78.1396656812117,0.0201256546998812,Inf,2,3960.72966568121,3882.59,4326.40538124987,3625.96153208261
"bitcoin_close",17393,1,478901.936916141,692.027410523702,0.219346553994105,Inf,2,3846.9774105237,3154.95,4177.73314784575,3542.40796942976
"bitcoin_close",17394,1,1151269.7957106,1072.97241143964,0.294973611537432,Inf,2,2564.54758856036,3637.52,2959.20285738843,2222.5256769977
"bitcoin_close",17395,1,1558889.84664091,1248.55510356608,0.344425193533335,Inf,2,2376.48489643392,3625.04,2704.06068707169,2088.59234926956
"bitcoin_close",17396,1,443619.836829076,666.047923823111,0.185897357383756,Inf,2,2916.83207617689,3582.88,3400.86097184437,2501.69278634179
"bitcoin_close",17397,1,685912.77202573,828.198510035927,0.203728847298024,Inf,2,3237.00148996407,4065.2,3904.03501047982,2683.93562503986
"bitcoin_close",17398,1,865163.447589057,930.141627704651,0.236980569967325,Inf,2,4855.11162770465,3924.97,5913.75623703077,3985.97912607033
"bitcoin_close",17399,1,108607.687722491,329.556805001036,0.0843730219283492,Inf,2,3576.39319499896,3905.95,4291.58541347952,2980.38767795712
"bitcoin_close",17400,1,54101.4897043817,232.597269339908,0.0640580300244305,Inf,2,3398.44273066009,3631.04,3853.88941013166,2996.82003412285
"bitcoin_close",17401,1,520446.216819232,721.419584443915,0.198699860755203,Inf,2,4352.11958444392,3630.7,4905.26290706528,3861.35162093326
"bitcoin_close",17402,1,568427.647385044,753.941408456283,0.198803240284855,Inf,2,3038.45859154372,3792.4,3528.94402296903,2616.14538299148
"bitcoin_close",17403,1,120487.389108335,347.112934227947,0.0942514293936057,Inf,2,4029.95293422795,3682.84,4791.17665259867,3389.67268996099
"bitcoin_close",17404,1,2954.23144779247,54.3528421316905,0.0138440838119775,Inf,2,3871.71715786831,3926.07,4656.66586577992,3219.08296248806
"bitcoin_close",17405,1,944.352673849047,30.7303217335752,0.00789505613153371,Inf,2,3861.61967826642,3892.35,4645.23178569454,3210.19643960455
"bitcoin_close",17406,1,1656.03797742394,40.694446518216,0.00968760852869089,Inf,2,4241.36444651822,4200.67,5070.49232554931,3547.81571752796
"bitcoin_close",17407,1,1897543.50471987,1377.51352251797,0.329964697721283,Inf,2,5552.24352251797,4174.73,6589.62761436776,4678.17150488565
"bitcoin_close",17408,1,47114.9080890708,217.05968784892,0.0521393317549118,Inf,2,3946.01031215108,4163.07,4667.42905718571,3336.09728028548
"bitcoin_close",17409,1,76330.4369080471,276.279635348042,0.0636778294350261,Inf,2,4062.43036465196,4338.71,4643.12108946162,3554.36357348153
"bitcoin_close",17410,1,1561070.11662468,1249.42791573771,0.283719728171443,Inf,2,3154.31208426229,4403.74,3621.71003712846,2747.23393726237
"bitcoin_close",17411,1,1018.91276009127,31.9204129060272,0.00723930513231682,Inf,2,4441.24041290603,4409.32,5351.20853477949,3686.01153870796
"bitcoin_close",17412,1,1309653.21732315,1144.40081148309,0.265062214876059,Inf,2,5461.88081148309,4317.48,6554.11706379591,4551.6645046876
"bitcoin_close",17413,1,1632.19554839856,40.4004399530322,0.00955237670783102,Inf,2,4269.76043995303,4229.36,5234.8930891072,3482.56476383878
"bitcoin_close",17414,1,338556.489006614,581.856072415348,0.134427208239364,Inf,2,3746.55392758465,4328.41,4530.45001534043,3098.29405131296
"bitcoin_close",17415,1,281309.18593133,530.385883985736,0.121347275215746,Inf,2,3840.42411601426,4370.81,4540.32806531967,3248.41226860235
"bitcoin_close",17416,1,200047.680711873,447.266900979575,0.101034112205086,Inf,2,3979.62309902043,4426.89,4727.40175439244,3350.12779388629
"bitcoin_close",17417,1,485094.963966096,696.487590676314,0.151066177637971,Inf,2,5306.96759067631,4610.48,6321.15684849234,4455.49852400929
"bitcoin_close",17418,1,16985.7562503122,130.329414371094,0.0273111626462365,Inf,2,4902.34941437109,4772.02,5804.9027698379,4140.12615430176
"bitcoin_close",17419,1,3560663.49262129,1886.97204341275,0.394599746844463,Inf,2,2895.01795658725,4781.99,3356.59052359839,2496.91730642727
"bitcoin_close",17420,1,3903215.07193195,1975.65560559829,0.409336743464863,Inf,2,6802.13560559829,4826.48,7979.35693529297,5798.59369271956
"bitcoin_close",17421,1,750533.904007342,866.333598567747,0.159050470554451,Inf,2,4580.57640143225,5446.91,5048.63187470144,4155.91405554774
"bitcoin_close",17422,1,2323424.62218992,1524.2783939261,0.269917073019437,Inf,2,4122.9316060739,5647.21,4680.01305924791,3632.16187928647
"bitcoin_close",17423,1,3104247.40257126,1761.88745457003,0.302117781087801,Inf,2,4069.90254542997,5831.79,4643.63777342254,3567.05400754998
"bitcoin_close",17424,1,847163.002518706,920.41458186988,0.162096474734005,Inf,2,6598.60458186988,5678.19,7578.92291576534,5745.08843958564
"bitcoin_close",17425,1,29823.7292607539,172.695481298018,0.0301620411692101,Inf,2,5898.28548129802,5725.59,6386.31296055419,5447.55194957936
"bitcoin_close",17426,1,67507.4105078102,259.821882272857,0.0463511584624515,Inf,2,5345.68811772714,5605.51,5794.46369468249,4931.66977268894
"bitcoin_close",17427,1,345541.62136648,587.827884134872,0.105144067035531,Inf,2,6178.51788413487,5590.69,6679.64555495117,5714.98636125664
"bitcoin_close",17428,1,629812.868979964,793.607503102109,0.139021585822964,Inf,2,4914.91249689789,5708.52,5291.13187647726,4565.44373039629
"bitcoin_close",17429,1,1342972.2074288,1158.86677725647,0.19277658090086,Inf,2,7170.31677725647,6011.45,7883.6958105937,6521.48991049589
"bitcoin_close",17430,1,95264.9851842784,308.650263541566,0.0511722036510323,Inf,2,5722.94973645843,6031.6,6391.24363035619,5124.535314296
"bitcoin_close",17431,1,154803.136473029,393.450297335036,0.0654831548618499,Inf,2,6401.87029733504,6008.42,7159.73445843178,5724.22672123479
"bitcoin_close",17432,1,45461.4988680567,213.217022932168,0.0359537129416571,Inf,2,5717.10297706783,5930.32,6233.94476718888,5243.11133175741
"bitcoin_close",17433,1,362768.233112978,602.302443223484,0.108981667563562,Inf,2,6128.94244322348,5526.64,6702.08123543503,5604.81649696208
"bitcoin_close",17434,1,42591.0057256853,206.37588455458,0.0358864652838874,Inf,2,5957.17588455458,5750.8,6553.04736290658,5415.48726175819
"bitcoin_close",17435,1,12629.8999011296,112.382827429859,0.0190323561270789,Inf,2,5792.44717257014,5904.83,6295.38245540648,5329.69116406914
"bitcoin_close",17436,1,18720.1764518246,136.82169583741,0.0236678883629555,Inf,2,5644.07830416259,5780.9,6135.8819003269,5191.69378110452
"bitcoin_close",17437,1,655550.320555642,809.660620603251,0.140734912995147,Inf,2,6562.75062060325,5753.09,7090.46363927201,6074.31303500069
"bitcoin_close",17438,1,263.107786101465,16.2205975876805,0.00263584546059466,Inf,2,6137.62940241232,6153.85,6609.63820694219,5699.32778495959
"bitcoin_close",17439,1,9750.90698080799,98.7466808597028,0.0161073644301068,Inf,2,6229.2766808597,6130.53,6698.85555687145,5792.61452008751
"bitcoin_close",17440,1,824173.720186367,907.840140215428,0.140350030952852,Inf,2,5560.55985978457,6468.4,5869.79085740283,5267.6196998147
"bitcoin_close",17441,1,4639.68040437915,68.1151995106757,0.0100653286920025,Inf,2,6835.42519951068,6767.31,7479.70791843049,6246.63932972263
"bitcoin_close",17442,1,12096.049298049,109.9820407978,0.015537478392004,Inf,2,7188.4820407978,7078.5,7772.22347623977,6648.5831511207
"bitcoin_close",17443,1,50371.0901866586,224.435046698724,0.0311379744468079,Inf,2,7432.19504669872,7207.76,8033.10139126855,6876.23876778309
"bitcoin_close",17444,1,27287.9484486785,165.190642739468,0.0223837075778925,Inf,2,7214.75935726053,7379.95,7769.49009508135,6699.63561909058
"bitcoin_close",17445,1,832171.449946822,912.23431745732,0.123151589753682,Inf,2,8319.64431745732,7407.41,8942.83930933378,7739.87759086286
"bitcoin_close",17446,1,182535.15567298,427.241331887471,0.0608366698972299,Inf,2,7450.00133188747,7022.76,8114.36510028573,6840.0323573277
"bitcoin_close",17447,1,108895.76695479,329.993586232808,0.0461892545235288,Inf,2,6814.38641376719,7144.38,7465.84419565405,6219.77380979443
"bitcoin_close",17448,1,11166.1698028515,105.670098906226,0.0141654812607797,Inf,2,7565.36009890623,7459.69,8289.31523276535,6904.63226683546
"bitcoin_close",17449,1,1570085.71522784,1253.0306122469,0.175406534573267,Inf,2,8396.6106122469,7143.58,9040.61993466651,7798.47734814637
"bitcoin_close",17450,1,406.139213177635,20.1528959005309,0.00304509966554514,Inf,2,6638.29289590053,6618.14,7173.00819551494,6143.43820202481
"bitcoin_close",17451,1,663.175349489687,25.7521911590002,0.00405061519425572,Inf,2,6331.847808841,6357.6,6812.09463309811,5885.457973459
"bitcoin_close",17452,1,1605217.57701398,1266.97181381986,0.212933934192347,Inf,2,7217.04181381986,5950.07,7671.10367032958,6789.85642494731
"bitcoin_close",17453,1,1074685.66130449,1036.67046900377,0.158041321658203,Inf,2,5522.81953099623,6559.49,6104.73257458878,4996.37538569952
"bitcoin_close",17454,1,67883.9682019831,260.545520402833,0.0392639144637506,Inf,2,6375.20447959717,6635.75,7133.9003236731,5697.1965282169
"bitcoin_close",17455,1,338384.856205601,581.708566384922,0.0795168321661726,Inf,2,6733.83143361508,7315.54,7541.02530211537,6013.03986655801
"bitcoin_close",17456,1,15738.9911749942,125.455136104482,0.0159375097475234,Inf,2,7997.14513610448,7871.69,8895.85117272737,7189.23114676072
"bitcoin_close",17457,1,1890327.2994861,1374.89174100585,0.17834914054965,Inf,2,9083.88174100585,7708.99,10067.7349873799,8196.17397438609
"bitcoin_close",17458,1,76.5818126874585,8.75110351255535,0.00112335494342925,Inf,2,7781.39889648744,7790.15,8670.59958347631,6983.38888831256
"bitcoin_close",17459,1,3302251.30529834,1817.20975820029,0.226119830697268,Inf,2,6219.28024179971,8036.49,6908.98387877853,5598.42770003375
"bitcoin_close",17460,1,36625.2646107124,191.377283423902,0.0233368716861003,Inf,2,8009.2627165761,8200.64,8833.48322952557,7261.94725187487
"bitcoin_close",17461,1,2907803.51496172,1705.22828822469,0.211271633948689,Inf,2,9776.48828822469,8071.26,10735.5339170571,8903.11781307243
"bitcoin_close",17462,1,11214814.2550804,3348.85267742259,0.405746942518381,Inf,2,11602.4026774226,8253.55,13017.5691511127,10341.081835356
"bitcoin_close",17463,1,39157.1748555009,197.881719356541,0.0246159200171843,Inf,2,8236.65171935654,8038.77,9277.47545063135,7312.59618060883
"bitcoin_close",17464,1,746911.768907712,864.240573513945,0.104709599405108,Inf,2,7389.44942648606,8253.69,8315.60093105997,6566.44820732575
"bitcoin_close",17465,1,922418.174055933,960.426037785281,0.109252050727942,Inf,2,7830.49396221472,8790.92,8862.95775076856,6918.30395862646
"bitcoin_close",17466,1,2924355.94344287,1710.07483562646,0.183276959624723,Inf,2,11040.6248356265,9330.55,12189.155644226,10000.3150602802
"bitcoin_close",17467,1,1420987.34937301,1192.05173938593,0.12141059744111,Inf,2,8626.29826061407,9818.35,9531.98558438483,7806.6653607802
"bitcoin_close",17468,1,119336.227002437,345.450759157418,0.0343431382627568,Inf,2,9713.34924084258,10058.8,10819.2829666997,8720.46269285789
"bitcoin_close",17469,1,670005.096560143,818.538390400929,0.08277587956254,Inf,2,10707.1483904009,9888.61,11893.6251729963,9639.0314127567
"bitcoin_close",17470,1,28353996.0916089,5324.84704865867,0.520329800721024,Inf,2,15558.4470486587,10233.6,17280.4569085567,14008.0366998892
"bitcoin_close",17471,1,4864041.54620643,2205.45721930996,0.200941836374318,Inf,2,8770.14278069004,10975.6,9792.71234319587,7854.35145015076
"bitcoin_close",17472,1,698784.836303908,835.93351189189,0.0754820500868555,Inf,2,11910.5335118919,11074.6,13293.6099919313,10671.353276048
"bitcoin_close",17473,1,1312644.70739148,1145.70707748162,0.101182269807265,Inf,2,12468.9070774816,11323.2,13575.7864440319,11452.2752952717
"bitcoin_close",17474,1,51518.8999818444,226.977752173741,0.0194710352549276,Inf,2,11430.2222478263,11657.2,12361.1259483567,10569.4239489625
"bitcoin_close",17475,1,5192.83750514404,72.0613454297381,0.00604708899525356,Inf,2,11988.7613454297,11916.7,12987.8722445005,11066.5085005383
"bitcoin_close",17476,1,8950874.90379424,2991.80128079962,0.20934130642687,Inf,2,11299.6987192004,14291.5,12059.1491722238,10588.0762665077
"bitcoin_close",17477,1,328318.701720849,572.991013647552,0.0320112076541815,Inf,2,18472.6910136476,17899.7,19867.7180325017,17175.6168840055
"bitcoin_close",17478,1,1177224.01553406,1084.99954632897,0.0654821264698159,Inf,2,15484.400453671,16569.4,16652.2357415145,14398.4664360656
"bitcoin_close",17479,1,24618072.9642077,4961.66030318558,0.326893854553609,Inf,2,10216.5396968144,15178.2,10797.3314699983,9666.98889133958
