"currency","train_start","forecast_actual","volatility","actual_val","num_forecast_vals","mspe","mae","mape","pm","optimal_p","optimal_q","optimal_d","optimal_aic","up","lb"
"bitcoin_close",17348,2519.00284861383,358.260788361778,2434.55,1,7132.28363899005,84.4528486138274,0.0346893054625403,Inf,1,0,0,-104.21739557389,2704.49433813906,2346.23354977728
"bitcoin_close",17349,2494.62103759554,347.63373260483,2506.47,1,140.397910062383,11.8489624044632,0.00472735057848817,Inf,1,0,0,-104.948368804592,2674.48606158303,2326.85232897821
"bitcoin_close",17350,2510.04263722461,349.636614007413,2564.06,1,2917.87548120782,54.0173627753875,0.021067121196613,Inf,1,0,0,-105.22834675644,2690.94141232847,2341.30479832106
"bitcoin_close",17351,2547.52135634264,357.062576107388,2601.64,1,2928.8275913121,54.118643657358,0.0208017418464346,Inf,1,0,0,-105.260587929671,2732.30075334142,2375.23817723403
"bitcoin_close",17352,2605.79437170217,353.962445449135,2601.99,1,14.4732440482623,3.80437170216874,0.00146210081597882,Inf,1,0,0,-108.04080307654,2788.77881457425,2434.81636912511
"bitcoin_close",17353,2631.2339538756,328.297134051156,2608.56,1,514.108184352943,22.6739538756024,0.00869213430996502,Inf,1,0,0,-109.436120485596,2800.49772297674,2472.20058892558
"bitcoin_close",17354,2667.99219096089,325.591710372457,2518.66,1,22300.1032571783,149.332190960885,0.0592903333363318,Inf,1,0,0,-112.147057152054,2835.75017980423,2510.15846943177
"bitcoin_close",17355,2527.98018686778,322.50938058525,2571.34,1,1880.07339486085,43.3598131322178,0.0168627303787978,Inf,1,0,0,-110.97012669062,2694.37270971798,2371.86332913273
"bitcoin_close",17356,2594.61053939061,329.487413016644,2518.44,1,5801.95107105626,76.1705393906086,0.0302451276943698,Inf,1,0,0,-111.065593971993,2764.5791512915,2435.09173827485
"bitcoin_close",17357,2530.22812144588,324.026692412752,2372.56,1,24859.236520273,157.668121445881,0.0664548510663085,Inf,1,0,0,-110.562794413671,2697.42311011132,2373.39641769857
"bitcoin_close",17358,2428.11507213903,321.249237729385,2337.79,1,8158.61865692155,90.3250721390332,0.0386369486305584,Inf,1,0,0,-107.479700156662,2594.04670961142,2272.79747188203
"bitcoin_close",17359,2386.57372914082,267.483044969837,2398.84,1,150.461400790862,12.2662708591838,0.00511341767653691,Inf,1,0,0,-118.645953768484,2524.05969366249,2256.57664869265
"bitcoin_close",17360,2442.83522204345,274.033687099618,2357.9,1,7213.99194357036,84.9352220434512,0.0360215539435308,Inf,1,0,0,-118.644051613616,2583.69163548118,2309.65794838156
"bitcoin_close",17361,2398.66929604956,251.196845482526,2233.34,1,27333.7761322425,165.329296049558,0.0740278220286917,Inf,1,0,0,-124.722405828559,2527.55374197723,2276.35689649471
"bitcoin_close",17362,2263.61850012479,257.720438887352,1998.86,1,70097.063388329,264.758500124791,0.132454749269479,Inf,1,0,0,-119.437719746785,2396.14354321737,2138.42310433002
"bitcoin_close",17363,2036.02061350193,283.673518838351,1929.82,1,11278.5703081867,106.200613501932,0.0550313570705723,Inf,0,0,1,-108.11105401597,2182.79183117537,1899.11831233701
"bitcoin_close",17364,1901.75468922845,243.06039084027,2228.41,1,106703.692055259,326.655310771552,0.146586719127787,Inf,0,1,1,-109.983263655977,2027.16407589173,1784.10368505146
"bitcoin_close",17365,2470.90701804449,311.552657491827,2318.88,1,23112.2142155005,152.027018044493,0.0655605370025584,Inf,0,3,0,-103.787338954875,2631.58887343081,2320.03621593898
"bitcoin_close",17366,2386.29037891529,319.060772591998,2273.43,1,12737.4651289019,112.860378915286,0.049643217040017,Inf,0,3,0,-100.311071894049,2551.14735325693,2232.08658066493
"bitcoin_close",17367,2222.00992416834,336.201911152376,2817.6,1,354727.538429161,595.590075831658,0.211382054170804,Inf,2,0,1,-99.1862072862185,2396.46044954664,2060.25853839426
"bitcoin_close",17368,2968.03456099699,587.499469593442,2667.76,1,90164.8119819374,300.274560996994,0.112556812080919,Inf,1,1,0,-81.1843712188673,3276.28524371623,2688.78577412279
"bitcoin_close",17369,2614.95785504154,562.311015789558,2810.12,1,38088.2628247864,195.162144958459,0.0694497547999582,Inf,1,0,0,-80.8878951331586,2911.18459580674,2348.87358001718
"bitcoin_close",17370,2784.89222010646,613.84443638273,2730.4,1,2969.40205213064,54.4922201064578,0.0199575959956262,Inf,1,0,0,-79.4915423493069,3108.6762983399,2494.83186195718
"bitcoin_close",17371,2711.99963918108,591.202187981328,2754.86,1,1837.01052952817,42.8603608189219,0.0155580903635473,Inf,1,0,0,-80.633873607406,3023.6630525405,2432.46086455917
"bitcoin_close",17372,2672.31527032906,582.064039890457,2576.48,1,9184.39903904335,95.8352703290566,0.0371962019224122,Inf,1,0,0,-80.4221066661284,2979.14818943405,2397.08414954359
"bitcoin_close",17373,2524.4753850892,550.848901181367,2529.45,1,24.7467935107992,4.97461491080458,0.00196667849168973,Inf,1,0,0,-80.4397896153646,2814.88002175243,2264.03112057106
"bitcoin_close",17374,2486.16193497796,542.200341532432,2671.78,1,34454.0660625278,185.618065022044,0.0694735588342019,Inf,1,0,0,-80.5708898354251,2771.99930298303,2229.7989614506
"bitcoin_close",17375,2625.54864714055,586.464895605477,2809.01,1,33658.0679930196,183.46135285945,0.0653117478611504,Inf,1,0,0,-79.4916921324098,2935.10507284467,2348.6401772392
"bitcoin_close",17376,2744.82488080078,625.430329677181,2726.45,1,337.636244442804,18.3748808007781,0.0067394893729128,Inf,1,0,0,-78.2789559063643,3075.29627687549,2449.86594719831
"bitcoin_close",17377,2684.71400164526,610.168510343497,2757.18,1,5251.32091754864,72.4659983547363,0.0262826505178248,Inf,1,0,0,-78.3993352213849,3007.07716289446,2396.90865255096
"bitcoin_close",17378,2689.02039599581,612.286286496732,2875.34,1,34714.9948362774,186.319604004188,0.0647991555795795,Inf,1,0,0,-78.168739870069,3012.53452555793,2400.2482390612
"bitcoin_close",17379,2801.15503064393,647.027529793443,2718.26,1,6871.58610545811,82.8950306439301,0.0304956224363858,Inf,1,0,0,-77.378045613857,3143.28869594697,2496.26116615353
"bitcoin_close",17380,2672.59040101962,618.445421292678,2710.67,1,1450.05585850663,38.079598980381,0.014048039407372,Inf,1,0,0,-77.2442601043037,2999.64240586151,2381.19698456883
"bitcoin_close",17381,2675.22741025277,618.784011147499,2804.73,1,16770.9207512402,129.502589747233,0.0461729256460455,Inf,1,0,0,-77.2333333893272,3002.4506959258,2383.6666847783
"bitcoin_close",17382,2753.98440929355,643.087288181597,2895.89,1,20137.1966737453,141.905590706446,0.0490024105564941,Inf,1,0,0,-76.6227701540139,3094.23555659878,2451.14826841718
"bitcoin_close",17383,2843.09113604843,670.628529477452,3252.91,1,167951.501250552,409.818863951566,0.125985306679732,Inf,1,0,0,-75.9507124835025,3198.11060119273,2527.48207171527
