"currency","train_start","forecast_actual","volatility","actual_val","num_forecast_vals","mspe","mae","mape","pm","optimal_p","optimal_q","optimal_d","optimal_aic","up","lb"
"bitcoin_close",17348,2509.24114292022,370.354302112667,2434.55,1,5578.76683072874,74.69114292022,0.0306796504159783,Inf,1,0,0,-104.21739557389,2701.24187411036,2330.88757199769
"bitcoin_close",17349,2478.97768292939,362.143901651456,2506.47,1,755.827497910688,27.4923170706052,0.0109685402460852,Inf,1,0,0,-104.948368804592,2666.65385529756,2304.50995364611
"bitcoin_close",17350,2528.91476935672,367.700167758013,2564.06,1,1235.18723696968,35.1452306432848,0.0137068674848813,Inf,1,0,0,-105.22834675644,2719.43892357933,2351.73875582132
"bitcoin_close",17351,2576.20406045002,374.615031061405,2601.64,1,646.987020790147,25.4359395499782,0.0097768867137568,Inf,1,0,0,-105.260587929671,2770.31186443402,2395.69683337262
"bitcoin_close",17352,2617.59483541568,361.259506639599,2601.99,1,243.510888350506,15.6048354156815,0.00599726955740855,Inf,1,0,0,-108.04080307654,2804.4494556201,2443.1899489805
"bitcoin_close",17353,2586.05921411306,347.055726702347,2608.56,1,506.285365529974,22.5007858869412,0.00862574979565018,Inf,1,0,0,-109.436120485596,2765.40250890375,2418.3467822014
"bitcoin_close",17354,2627.2293042002,336.982360328611,2518.66,1,11787.2938145152,108.569304200199,0.0431059786553955,Inf,1,0,0,-112.147057152054,2801.1178332698,2464.13547294119
"bitcoin_close",17355,2547.27506763919,334.878026128053,2571.34,1,579.120969530534,24.0649323608136,0.00935890716934112,Inf,1,0,0,-110.97012669062,2720.21124992968,2385.33322380163
"bitcoin_close",17356,2585.0425791047,340.302616214999,2518.44,1,4435.90354339758,66.6025791046982,0.0264459661952233,Inf,1,0,0,-111.065593971993,2760.78763986751,2420.48502365251
"bitcoin_close",17357,2551.26384950236,338.43215706506,2372.56,1,31935.0658269637,178.703849502364,0.0753211086347087,Inf,1,0,0,-110.562794413671,2726.08551419239,2387.65335712733
"bitcoin_close",17358,2454.43403319699,344.386603410458,2337.79,1,13605.830480461,116.644033196992,0.0498950004906309,Inf,1,0,0,-107.479700156662,2632.66011848366,2288.27351507321
"bitcoin_close",17359,2401.92356254994,280.403360775515,2398.84,1,9.5083579994057,3.08356254994214,0.00128543902467115,Inf,1,0,0,-118.645953768484,2546.21359048217,2265.81022970665
"bitcoin_close",17360,2444.42635847804,285.242903157659,2357.9,1,7486.81071147037,86.5263584780405,0.0366963647644262,Inf,1,0,0,-118.644051613616,2591.20494014373,2305.96203698607
"bitcoin_close",17361,2383.36015158279,248.140648923912,2233.34,1,22506.0458809226,150.020151582788,0.0671730016848252,Inf,1,0,0,-124.722405828559,2510.65764898306,2262.51700005915
"bitcoin_close",17362,2267.53901604332,252.819307039282,1998.86,1,72188.4136620083,268.679016043323,0.134416125213033,Inf,1,0,0,-119.437719746785,2397.46944792878,2144.6501408895
"bitcoin_close",17363,1998.86,280.683784682772,1929.82,1,4766.52160000015,69.0400000000011,0.0357753572872087,Inf,0,0,1,-108.11105401597,2144.12260547992,1863.43882079715
"bitcoin_close",17364,1929.33026007515,249.547742958824,2228.41,1,89448.6908335137,299.079739924846,0.134212169181096,Inf,0,1,1,-109.983263655977,2058.13461677389,1808.58687381507
"bitcoin_close",17365,2455.26678581874,308.493931770837,2318.88,1,18601.3553459665,136.386785818739,0.0588158015157053,Inf,0,3,0,-103.787338954875,2614.35410095688,2305.86016918605
"bitcoin_close",17366,2383.71982550013,312.393625818077,2273.43,1,12163.8456088499,110.289825500134,0.0485125231479015,Inf,0,3,0,-100.311071894049,2545.02867196596,2232.63504614788
"bitcoin_close",17367,2219.2574269425,328.0298957511,2817.6,1,358013.834733068,598.342573057499,0.212358948416205,Inf,2,0,1,-99.1862072862185,2389.32491059222,2061.29501484112
"bitcoin_close",17368,3031.09707141322,610.394531484793,2667.76,1,132013.827463138,363.337071413223,0.136195561599703,Inf,1,1,0,-81.1843712188673,3351.62055007871,2741.22601859392
